video_path,label
diving48/1/ovWCmIMMkRI_00057.mp4,backward 1.5 somersaults with 1.5 twists in free position
diving48/1/yHo2oERGo7A_00087.mp4,backward 1.5 somersaults with 1.5 twists in free position
diving48/1/zmacW6f2Tdk_00050.mp4,backward 1.5 somersaults with 1.5 twists in free position
diving48/31/MbzIpx8kAD0_00065.mp4,backward 1.5 somersaults with 1.5 twists in free position
diving48/34/cs8g1es4vfM_00056.mp4,backward 1.5 somersaults with 1.5 twists in free position
diving48/27/zmacW6f2Tdk_00058.mp4,backward 1.5 somersaults with 2.5 twists in free position
diving48/12/roFeEJPgJD8_00032.mp4,backward 2 somersaults with 1.5 twists in free position
diving48/10/qD3IMtAanSg_00007.mp4,backward 2 somersaults with 2.5 twists in free position
diving48/45/qD3IMtAanSg_00100.mp4,backward 2 somersaults with 2.5 twists in free position
diving48/6/qD3IMtAanSg_00082.mp4,backward 2 somersaults with 2.5 twists in free position
diving48/6/qD3IMtAanSg_00083.mp4,backward 2 somersaults with 2.5 twists in free position
diving48/26/k71Cc-Sm-Mg_00041.mp4,backward 2.5 somersaults in pike position
diving48/28/qD3IMtAanSg_00035.mp4,backward 2.5 somersaults in pike position
diving48/7/8qRmKunCjtY_00019.mp4,backward 2.5 somersaults in pike position
diving48/7/SbzcCzXjYSU_00033.mp4,backward 2.5 somersaults in pike position
diving48/7/SbzcCzXjYSU_00053.mp4,backward 2.5 somersaults in pike position
diving48/7/SbzcCzXjYSU_00054.mp4,backward 2.5 somersaults in pike position
diving48/7/SbzcCzXjYSU_00055.mp4,backward 2.5 somersaults in pike position
diving48/7/XfCaMLlyj9I_00112.mp4,backward 2.5 somersaults in pike position
diving48/7/XfCaMLlyj9I_00114.mp4,backward 2.5 somersaults in pike position
diving48/7/jMEYIEYkpY0_00027.mp4,backward 2.5 somersaults in pike position
diving48/7/jMEYIEYkpY0_00028.mp4,backward 2.5 somersaults in pike position
diving48/7/jMEYIEYkpY0_00034.mp4,backward 2.5 somersaults in pike position
diving48/7/jMEYIEYkpY0_00063.mp4,backward 2.5 somersaults in pike position
diving48/7/rRw7peH60Yw_00018.mp4,backward 2.5 somersaults in pike position
diving48/7/zmacW6f2Tdk_00028.mp4,backward 2.5 somersaults in pike position
diving48/7/zmacW6f2Tdk_00051.mp4,backward 2.5 somersaults in pike position
diving48/25/Le6xdQ2OO8w_00184.mp4,backward 2.5 somersaults in tuck position
diving48/25/bSsVWVfYU4w_00152.mp4,backward 2.5 somersaults in tuck position
diving48/31/CVAfPfVFulQ_00070.mp4,backward 2.5 somersaults in tuck position
diving48/33/jMEYIEYkpY0_00093.mp4,backward 2.5 somersaults in tuck position
diving48/34/bSsVWVfYU4w_00155.mp4,backward 2.5 somersaults in tuck position
diving48/8/L_SB1PRgDTE_00027.mp4,backward 2.5 somersaults in tuck position
diving48/8/SbzcCzXjYSU_00022.mp4,backward 2.5 somersaults in tuck position
diving48/8/mGRum47TLX0_00057.mp4,backward 2.5 somersaults in tuck position
diving48/8/yHo2oERGo7A_00045.mp4,backward 2.5 somersaults in tuck position
diving48/8/yHo2oERGo7A_00046.mp4,backward 2.5 somersaults in tuck position
diving48/8/yHo2oERGo7A_00055.mp4,backward 2.5 somersaults in tuck position
diving48/8/zmacW6f2Tdk_00018.mp4,backward 2.5 somersaults in tuck position
diving48/8/zmacW6f2Tdk_00019.mp4,backward 2.5 somersaults in tuck position
diving48/8/zmacW6f2Tdk_00029.mp4,backward 2.5 somersaults in tuck position
diving48/3/sFO6XlfgxNQ_00116.mp4,backward 2.5 somersaults with 1.5 twists in pike position
diving48/44/roFeEJPgJD8_00042.mp4,backward 2.5 somersaults with 1.5 twists in pike position
diving48/5/jMEYIEYkpY0_00090.mp4,backward 2.5 somersaults with 1.5 twists in pike position
diving48/5/roFeEJPgJD8_00016.mp4,backward 2.5 somersaults with 1.5 twists in pike position
diving48/5/sFO6XlfgxNQ_00055.mp4,backward 2.5 somersaults with 1.5 twists in pike position
diving48/5/sFO6XlfgxNQ_00057.mp4,backward 2.5 somersaults with 1.5 twists in pike position
diving48/5/sFO6XlfgxNQ_00109.mp4,backward 2.5 somersaults with 1.5 twists in pike position
diving48/5/sFO6XlfgxNQ_00118.mp4,backward 2.5 somersaults with 1.5 twists in pike position
diving48/5/sFO6XlfgxNQ_00119.mp4,backward 2.5 somersaults with 1.5 twists in pike position
diving48/5/zBXtMcI41z8_00027.mp4,backward 2.5 somersaults with 1.5 twists in pike position
diving48/11/qD3IMtAanSg_00059.mp4,backward 2.5 somersaults with 2.5 twists in pike position
diving48/13/qD3IMtAanSg_00092.mp4,backward 2.5 somersaults with 2.5 twists in pike position
diving48/6/qD3IMtAanSg_00023.mp4,backward 2.5 somersaults with 2.5 twists in pike position
diving48/6/qD3IMtAanSg_00067.mp4,backward 2.5 somersaults with 2.5 twists in pike position
diving48/6/zBXtMcI41z8_00072.mp4,backward 2.5 somersaults with 2.5 twists in pike position
diving48/28/qD3IMtAanSg_00034.mp4,backward 3 somersaults in pike position
diving48/35/qD3IMtAanSg_00136.mp4,backward 3 somersaults in pike position
diving48/35/qD3IMtAanSg_00138.mp4,backward 3 somersaults in pike position
diving48/12/roFeEJPgJD8_00014.mp4,backward 3 somersaults in tuck position
diving48/10/qD3IMtAanSg_00115.mp4,backward 3.5 somersaults in pike position
diving48/45/qD3IMtAanSg_00045.mp4,backward 3.5 somersaults in pike position
diving48/45/qD3IMtAanSg_00066.mp4,backward 3.5 somersaults in pike position
diving48/45/qD3IMtAanSg_00110.mp4,backward 3.5 somersaults in pike position
diving48/12/XfCaMLlyj9I_00107.mp4,backward 3.5 somersaults in tuck position
diving48/12/XfCaMLlyj9I_00108.mp4,backward 3.5 somersaults in tuck position
diving48/12/jMEYIEYkpY0_00049.mp4,backward 3.5 somersaults in tuck position
diving48/12/sFO6XlfgxNQ_00092.mp4,backward 3.5 somersaults in tuck position
diving48/12/sFO6XlfgxNQ_00101.mp4,backward 3.5 somersaults in tuck position
diving48/12/zBXtMcI41z8_00042.mp4,backward 3.5 somersaults in tuck position
diving48/5/roFeEJPgJD8_00015.mp4,backward 3.5 somersaults in tuck position
diving48/15/8qRmKunCjtY_00000.mp4,backward dive (no somersault) in pike position
diving48/15/CVAfPfVFulQ_00019.mp4,backward dive (no somersault) in pike position
diving48/15/Le6xdQ2OO8w_00026.mp4,backward dive (no somersault) in pike position
diving48/15/Le6xdQ2OO8w_00031.mp4,backward dive (no somersault) in pike position
diving48/15/Le6xdQ2OO8w_00039.mp4,backward dive (no somersault) in pike position
diving48/15/Le6xdQ2OO8w_00058.mp4,backward dive (no somersault) in pike position
diving48/15/Le6xdQ2OO8w_00063.mp4,backward dive (no somersault) in pike position
diving48/15/TMJ1XIZBRW4_00037.mp4,backward dive (no somersault) in pike position
diving48/15/XfCaMLlyj9I_00000.mp4,backward dive (no somersault) in pike position
diving48/15/XfCaMLlyj9I_00010.mp4,backward dive (no somersault) in pike position
diving48/15/XfCaMLlyj9I_00049.mp4,backward dive (no somersault) in pike position
diving48/15/XfCaMLlyj9I_00051.mp4,backward dive (no somersault) in pike position
diving48/15/XfCaMLlyj9I_00052.mp4,backward dive (no somersault) in pike position
diving48/15/XfCaMLlyj9I_00053.mp4,backward dive (no somersault) in pike position
diving48/15/bSsVWVfYU4w_00058.mp4,backward dive (no somersault) in pike position
diving48/15/bl0C6d9QgIg_00007.mp4,backward dive (no somersault) in pike position
diving48/15/k71Cc-Sm-Mg_00007.mp4,backward dive (no somersault) in pike position
diving48/15/k71Cc-Sm-Mg_00008.mp4,backward dive (no somersault) in pike position
diving48/15/k71Cc-Sm-Mg_00011.mp4,backward dive (no somersault) in pike position
diving48/15/k71Cc-Sm-Mg_00013.mp4,backward dive (no somersault) in pike position
diving48/15/k71Cc-Sm-Mg_00129.mp4,backward dive (no somersault) in pike position
diving48/15/k71Cc-Sm-Mg_00130.mp4,backward dive (no somersault) in pike position
diving48/15/mGRum47TLX0_00018.mp4,backward dive (no somersault) in pike position
diving48/15/mGRum47TLX0_00024.mp4,backward dive (no somersault) in pike position
diving48/15/mGRum47TLX0_00025.mp4,backward dive (no somersault) in pike position
diving48/15/ovWCmIMMkRI_00007.mp4,backward dive (no somersault) in pike position
diving48/15/ovWCmIMMkRI_00008.mp4,backward dive (no somersault) in pike position
diving48/15/ovWCmIMMkRI_00009.mp4,backward dive (no somersault) in pike position
diving48/15/sFO6XlfgxNQ_00042.mp4,backward dive (no somersault) in pike position
diving48/15/sFO6XlfgxNQ_00048.mp4,backward dive (no somersault) in pike position
diving48/30/zBXtMcI41z8_00018.mp4,backward dive (no somersault) in pike position
diving48/30/zBXtMcI41z8_00019.mp4,backward dive (no somersault) in pike position
diving48/36/k71Cc-Sm-Mg_00121.mp4,backward dive (no somersault) in pike position
diving48/47/bSsVWVfYU4w_00061.mp4,backward dive (no somersault) in pike position
diving48/16/CVAfPfVFulQ_00015.mp4,backward dive (no somersault) in tuck position
diving48/16/Le6xdQ2OO8w_00028.mp4,backward dive (no somersault) in tuck position
diving48/16/ovWCmIMMkRI_00021.mp4,backward dive (no somersault) in tuck position
diving48/16/ovWCmIMMkRI_00022.mp4,backward dive (no somersault) in tuck position
diving48/16/zBXtMcI41z8_00020.mp4,backward dive (no somersault) in tuck position
diving48/16/zBXtMcI41z8_00022.mp4,backward dive (no somersault) in tuck position
diving48/25/MbzIpx8kAD0_00046.mp4,backward dive (no somersault) in tuck position
diving48/31/bSsVWVfYU4w_00036.mp4,backward dive (no somersault) in tuck position
diving48/31/bSsVWVfYU4w_00045.mp4,backward dive (no somersault) in tuck position
diving48/46/bSsVWVfYU4w_00050.mp4,backward dive (no somersault) in tuck position
diving48/20/TMJ1XIZBRW4_00029.mp4,forward 1 somersault in pike position
diving48/20/jMEYIEYkpY0_00002.mp4,forward 1 somersault in pike position
diving48/20/jMEYIEYkpY0_00003.mp4,forward 1 somersault in pike position
diving48/20/mGRum47TLX0_00041.mp4,forward 1 somersault in pike position
diving48/24/roFeEJPgJD8_00026.mp4,forward 1 somersault in pike position
diving48/29/TMJ1XIZBRW4_00033.mp4,forward 1 somersault in pike position
diving48/29/TMJ1XIZBRW4_00038.mp4,forward 1 somersault in pike position
diving48/29/mGRum47TLX0_00034.mp4,forward 1 somersault in pike position
diving48/19/8qRmKunCjtY_00003.mp4,forward 1.5 somersaults in pike position
diving48/19/CVAfPfVFulQ_00001.mp4,forward 1.5 somersaults in pike position
diving48/19/CVAfPfVFulQ_00006.mp4,forward 1.5 somersaults in pike position
diving48/19/L_SB1PRgDTE_00015.mp4,forward 1.5 somersaults in pike position
diving48/19/Le6xdQ2OO8w_00006.mp4,forward 1.5 somersaults in pike position
diving48/19/Le6xdQ2OO8w_00013.mp4,forward 1.5 somersaults in pike position
diving48/19/MbzIpx8kAD0_00010.mp4,forward 1.5 somersaults in pike position
diving48/19/TMJ1XIZBRW4_00005.mp4,forward 1.5 somersaults in pike position
diving48/19/XfCaMLlyj9I_00005.mp4,forward 1.5 somersaults in pike position
diving48/19/XfCaMLlyj9I_00023.mp4,forward 1.5 somersaults in pike position
diving48/19/bSsVWVfYU4w_00004.mp4,forward 1.5 somersaults in pike position
diving48/19/bSsVWVfYU4w_00005.mp4,forward 1.5 somersaults in pike position
diving48/19/bSsVWVfYU4w_00007.mp4,forward 1.5 somersaults in pike position
diving48/19/bSsVWVfYU4w_00010.mp4,forward 1.5 somersaults in pike position
diving48/19/bSsVWVfYU4w_00011.mp4,forward 1.5 somersaults in pike position
diving48/19/bSsVWVfYU4w_00014.mp4,forward 1.5 somersaults in pike position
diving48/19/bSsVWVfYU4w_00019.mp4,forward 1.5 somersaults in pike position
diving48/19/bl0C6d9QgIg_00002.mp4,forward 1.5 somersaults in pike position
diving48/19/mGRum47TLX0_00002.mp4,forward 1.5 somersaults in pike position
diving48/19/ovWCmIMMkRI_00005.mp4,forward 1.5 somersaults in pike position
diving48/19/ovWCmIMMkRI_00032.mp4,forward 1.5 somersaults in pike position
diving48/19/zBXtMcI41z8_00084.mp4,forward 1.5 somersaults in pike position
diving48/19/zBXtMcI41z8_00085.mp4,forward 1.5 somersaults in pike position
diving48/24/Le6xdQ2OO8w_00199.mp4,forward 1.5 somersaults in pike position
diving48/30/sexZ6VnZ9yc_00003.mp4,forward 1.5 somersaults in pike position
diving48/32/MbzIpx8kAD0_00055.mp4,forward 1.5 somersaults in pike position
diving48/32/bSsVWVfYU4w_00109.mp4,forward 1.5 somersaults in pike position
diving48/34/CVAfPfVFulQ_00056.mp4,forward 1.5 somersaults in pike position
diving48/46/MbzIpx8kAD0_00038.mp4,forward 1.5 somersaults in pike position
diving48/47/Le6xdQ2OO8w_00072.mp4,forward 1.5 somersaults in pike position
diving48/0/Le6xdQ2OO8w_00148.mp4,forward 1.5 somersaults with 1 twist in free position
diving48/17/XfCaMLlyj9I_00056.mp4,forward 1.5 somersaults with 1 twist in free position
diving48/31/Le6xdQ2OO8w_00133.mp4,forward 1.5 somersaults with 1 twist in free position
diving48/46/bSsVWVfYU4w_00092.mp4,forward 1.5 somersaults with 1 twist in free position
diving48/46/bSsVWVfYU4w_00093.mp4,forward 1.5 somersaults with 1 twist in free position
diving48/18/cs8g1es4vfM_00000.mp4,forward 1.5 somersaults with 2 twists in free position
diving48/18/yHo2oERGo7A_00092.mp4,forward 1.5 somersaults with 2 twists in free position
diving48/22/XfCaMLlyj9I_00152.mp4,forward 1.5 somersaults with 2 twists in free position
diving48/31/MbzIpx8kAD0_00048.mp4,forward 1.5 somersaults with 2 twists in free position
diving48/0/bSsVWVfYU4w_00112.mp4,forward 2.5 somersaults in pike position
diving48/1/roFeEJPgJD8_00027.mp4,forward 2.5 somersaults in pike position
diving48/19/CVAfPfVFulQ_00055.mp4,forward 2.5 somersaults in pike position
diving48/22/k71Cc-Sm-Mg_00050.mp4,forward 2.5 somersaults in pike position
diving48/24/MbzIpx8kAD0_00050.mp4,forward 2.5 somersaults in pike position
diving48/24/SbzcCzXjYSU_00001.mp4,forward 2.5 somersaults in pike position
diving48/24/SbzcCzXjYSU_00014.mp4,forward 2.5 somersaults in pike position
diving48/24/SbzcCzXjYSU_00015.mp4,forward 2.5 somersaults in pike position
diving48/24/TMJ1XIZBRW4_00032.mp4,forward 2.5 somersaults in pike position
diving48/24/TMJ1XIZBRW4_00040.mp4,forward 2.5 somersaults in pike position
diving48/24/mGRum47TLX0_00061.mp4,forward 2.5 somersaults in pike position
diving48/24/ovWCmIMMkRI_00041.mp4,forward 2.5 somersaults in pike position
diving48/24/yHo2oERGo7A_00015.mp4,forward 2.5 somersaults in pike position
diving48/24/yHo2oERGo7A_00037.mp4,forward 2.5 somersaults in pike position
diving48/31/Le6xdQ2OO8w_00259.mp4,forward 2.5 somersaults in pike position
diving48/32/Le6xdQ2OO8w_00206.mp4,forward 2.5 somersaults in pike position
diving48/34/bSsVWVfYU4w_00124.mp4,forward 2.5 somersaults in pike position
diving48/34/bSsVWVfYU4w_00141.mp4,forward 2.5 somersaults in pike position
diving48/8/Le6xdQ2OO8w_00218.mp4,forward 2.5 somersaults in pike position
diving48/8/cs8g1es4vfM_00019.mp4,forward 2.5 somersaults in pike position
diving48/25/L2tKML4URG8_00002.mp4,forward 2.5 somersaults in tuck position
diving48/25/L2tKML4URG8_00003.mp4,forward 2.5 somersaults in tuck position
diving48/25/bl0C6d9QgIg_00027.mp4,forward 2.5 somersaults in tuck position
diving48/32/bSsVWVfYU4w_00159.mp4,forward 2.5 somersaults in tuck position
diving48/18/cs8g1es4vfM_00049.mp4,forward 2.5 somersaults with 1 twist in pike position
diving48/21/8qRmKunCjtY_00009.mp4,forward 2.5 somersaults with 1 twist in pike position
diving48/21/SbzcCzXjYSU_00063.mp4,forward 2.5 somersaults with 1 twist in pike position
diving48/21/SbzcCzXjYSU_00064.mp4,forward 2.5 somersaults with 1 twist in pike position
diving48/21/jMEYIEYkpY0_00000.mp4,forward 2.5 somersaults with 1 twist in pike position
diving48/21/jMEYIEYkpY0_00019.mp4,forward 2.5 somersaults with 1 twist in pike position
diving48/21/rRw7peH60Yw_00029.mp4,forward 2.5 somersaults with 1 twist in pike position
diving48/21/yHo2oERGo7A_00017.mp4,forward 2.5 somersaults with 1 twist in pike position
diving48/21/zmacW6f2Tdk_00001.mp4,forward 2.5 somersaults with 1 twist in pike position
diving48/21/zmacW6f2Tdk_00020.mp4,forward 2.5 somersaults with 1 twist in pike position
diving48/21/zmacW6f2Tdk_00026.mp4,forward 2.5 somersaults with 1 twist in pike position
diving48/24/bSsVWVfYU4w_00107.mp4,forward 2.5 somersaults with 1 twist in pike position
diving48/34/Le6xdQ2OO8w_00244.mp4,forward 2.5 somersaults with 1 twist in pike position
diving48/22/XfCaMLlyj9I_00066.mp4,forward 2.5 somersaults with 2 twists in pike position
diving48/22/XfCaMLlyj9I_00154.mp4,forward 2.5 somersaults with 2 twists in pike position
diving48/22/XfCaMLlyj9I_00157.mp4,forward 2.5 somersaults with 2 twists in pike position
diving48/22/XfCaMLlyj9I_00158.mp4,forward 2.5 somersaults with 2 twists in pike position
diving48/22/XfCaMLlyj9I_00159.mp4,forward 2.5 somersaults with 2 twists in pike position
diving48/22/XfCaMLlyj9I_00160.mp4,forward 2.5 somersaults with 2 twists in pike position
diving48/22/XfCaMLlyj9I_00164.mp4,forward 2.5 somersaults with 2 twists in pike position
diving48/26/k71Cc-Sm-Mg_00053.mp4,forward 2.5 somersaults with 2 twists in pike position
diving48/28/k71Cc-Sm-Mg_00099.mp4,forward 2.5 somersaults with 2 twists in pike position
diving48/28/k71Cc-Sm-Mg_00101.mp4,forward 2.5 somersaults with 2 twists in pike position
diving48/28/k71Cc-Sm-Mg_00109.mp4,forward 2.5 somersaults with 2 twists in pike position
diving48/28/k71Cc-Sm-Mg_00110.mp4,forward 2.5 somersaults with 2 twists in pike position
diving48/31/k71Cc-Sm-Mg_00154.mp4,forward 2.5 somersaults with 2 twists in pike position
diving48/23/XfCaMLlyj9I_00120.mp4,forward 2.5 somersaults with 3 twists in pike position
diving48/23/zBXtMcI41z8_00064.mp4,forward 2.5 somersaults with 3 twists in pike position
diving48/22/k71Cc-Sm-Mg_00175.mp4,forward 3.5 somersaults in pike position
diving48/22/k71Cc-Sm-Mg_00176.mp4,forward 3.5 somersaults in pike position
diving48/26/8qRmKunCjtY_00013.mp4,forward 3.5 somersaults in pike position
diving48/26/SbzcCzXjYSU_00060.mp4,forward 3.5 somersaults in pike position
diving48/26/SbzcCzXjYSU_00061.mp4,forward 3.5 somersaults in pike position
diving48/26/XfCaMLlyj9I_00096.mp4,forward 3.5 somersaults in pike position
diving48/26/jMEYIEYkpY0_00005.mp4,forward 3.5 somersaults in pike position
diving48/26/jMEYIEYkpY0_00016.mp4,forward 3.5 somersaults in pike position
diving48/26/k71Cc-Sm-Mg_00042.mp4,forward 3.5 somersaults in pike position
diving48/26/k71Cc-Sm-Mg_00045.mp4,forward 3.5 somersaults in pike position
diving48/26/rRw7peH60Yw_00031.mp4,forward 3.5 somersaults in pike position
diving48/26/roFeEJPgJD8_00008.mp4,forward 3.5 somersaults in pike position
diving48/26/sFO6XlfgxNQ_00058.mp4,forward 3.5 somersaults in pike position
diving48/26/sFO6XlfgxNQ_00073.mp4,forward 3.5 somersaults in pike position
diving48/26/sFO6XlfgxNQ_00081.mp4,forward 3.5 somersaults in pike position
diving48/26/sFO6XlfgxNQ_00089.mp4,forward 3.5 somersaults in pike position
diving48/26/sFO6XlfgxNQ_00090.mp4,forward 3.5 somersaults in pike position
diving48/26/sFO6XlfgxNQ_00112.mp4,forward 3.5 somersaults in pike position
diving48/19/bSsVWVfYU4w_00102.mp4,forward 3.5 somersaults in tuck position
diving48/27/jMEYIEYkpY0_00007.mp4,forward 3.5 somersaults in tuck position
diving48/27/jMEYIEYkpY0_00009.mp4,forward 3.5 somersaults in tuck position
diving48/27/jMEYIEYkpY0_00077.mp4,forward 3.5 somersaults in tuck position
diving48/27/jMEYIEYkpY0_00078.mp4,forward 3.5 somersaults in tuck position
diving48/27/ovWCmIMMkRI_00044.mp4,forward 3.5 somersaults in tuck position
diving48/27/ovWCmIMMkRI_00046.mp4,forward 3.5 somersaults in tuck position
diving48/27/rRw7peH60Yw_00002.mp4,forward 3.5 somersaults in tuck position
diving48/27/yHo2oERGo7A_00026.mp4,forward 3.5 somersaults in tuck position
diving48/27/yHo2oERGo7A_00027.mp4,forward 3.5 somersaults in tuck position
diving48/0/k71Cc-Sm-Mg_00112.mp4,forward 4.5 somersaults in tuck position
diving48/0/k71Cc-Sm-Mg_00113.mp4,forward 4.5 somersaults in tuck position
diving48/10/qD3IMtAanSg_00089.mp4,forward 4.5 somersaults in tuck position
diving48/22/k71Cc-Sm-Mg_00106.mp4,forward 4.5 somersaults in tuck position
diving48/22/k71Cc-Sm-Mg_00107.mp4,forward 4.5 somersaults in tuck position
diving48/28/XfCaMLlyj9I_00150.mp4,forward 4.5 somersaults in tuck position
diving48/28/k71Cc-Sm-Mg_00108.mp4,forward 4.5 somersaults in tuck position
diving48/28/qD3IMtAanSg_00025.mp4,forward 4.5 somersaults in tuck position
diving48/28/qD3IMtAanSg_00050.mp4,forward 4.5 somersaults in tuck position
diving48/28/qD3IMtAanSg_00079.mp4,forward 4.5 somersaults in tuck position
diving48/28/qD3IMtAanSg_00133.mp4,forward 4.5 somersaults in tuck position
diving48/28/zBXtMcI41z8_00030.mp4,forward 4.5 somersaults in tuck position
diving48/28/zBXtMcI41z8_00048.mp4,forward 4.5 somersaults in tuck position
diving48/29/bSsVWVfYU4w_00016.mp4,forward dive (no somersault) in pike position
diving48/29/bSsVWVfYU4w_00022.mp4,forward dive (no somersault) in pike position
diving48/29/mGRum47TLX0_00004.mp4,forward dive (no somersault) in pike position
diving48/29/mGRum47TLX0_00006.mp4,forward dive (no somersault) in pike position
diving48/29/sFO6XlfgxNQ_00018.mp4,forward dive (no somersault) in pike position
diving48/15/bSsVWVfYU4w_00066.mp4,inward 1.5 somersaults in pike position
diving48/19/MbzIpx8kAD0_00066.mp4,inward 1.5 somersaults in pike position
diving48/21/cs8g1es4vfM_00046.mp4,inward 1.5 somersaults in pike position
diving48/26/k71Cc-Sm-Mg_00038.mp4,inward 1.5 somersaults in pike position
diving48/26/k71Cc-Sm-Mg_00165.mp4,inward 1.5 somersaults in pike position
diving48/31/8qRmKunCjtY_00002.mp4,inward 1.5 somersaults in pike position
diving48/31/CVAfPfVFulQ_00011.mp4,inward 1.5 somersaults in pike position
diving48/31/CVAfPfVFulQ_00012.mp4,inward 1.5 somersaults in pike position
diving48/31/L2tKML4URG8_00010.mp4,inward 1.5 somersaults in pike position
diving48/31/Le6xdQ2OO8w_00024.mp4,inward 1.5 somersaults in pike position
diving48/31/Le6xdQ2OO8w_00025.mp4,inward 1.5 somersaults in pike position
diving48/31/Le6xdQ2OO8w_00105.mp4,inward 1.5 somersaults in pike position
diving48/31/TMJ1XIZBRW4_00028.mp4,inward 1.5 somersaults in pike position
diving48/31/bSsVWVfYU4w_00028.mp4,inward 1.5 somersaults in pike position
diving48/31/ovWCmIMMkRI_00024.mp4,inward 1.5 somersaults in pike position
diving48/31/yHo2oERGo7A_00005.mp4,inward 1.5 somersaults in pike position
diving48/42/k71Cc-Sm-Mg_00168.mp4,inward 1.5 somersaults in pike position
diving48/46/bSsVWVfYU4w_00038.mp4,inward 1.5 somersaults in pike position
diving48/46/bSsVWVfYU4w_00077.mp4,inward 1.5 somersaults in pike position
diving48/46/bSsVWVfYU4w_00078.mp4,inward 1.5 somersaults in pike position
diving48/7/k71Cc-Sm-Mg_00035.mp4,inward 1.5 somersaults in pike position
diving48/7/k71Cc-Sm-Mg_00037.mp4,inward 1.5 somersaults in pike position
diving48/0/bSsVWVfYU4w_00173.mp4,inward 1.5 somersaults in tuck position
diving48/17/Le6xdQ2OO8w_00237.mp4,inward 1.5 somersaults in tuck position
diving48/31/Le6xdQ2OO8w_00261.mp4,inward 1.5 somersaults in tuck position
diving48/32/L2tKML4URG8_00006.mp4,inward 1.5 somersaults in tuck position
diving48/32/Le6xdQ2OO8w_00230.mp4,inward 1.5 somersaults in tuck position
